Date,Open,High,Low,Close,Volume,SMA,Signal,Position,Exec_Price,Exit_Reason,Market_Return,Strategy_Return,Cost,Market_Equity,Strategy_Equity
2015-02-23,8856.849609375,8869.0,8736.099609375,8754.9501953125,139600,,0,0.0,8856.849609375,Signal,-0.0042854135885988,-0.0,0.0,107070.55980374292,100000.0
2015-02-24,8772.900390625,8800.5,8726.75,8762.099609375,149800,,0,0.0,8772.900390625,Signal,-0.0094189276097189,-0.0,0.0,106062.06995181936,100000.0
2015-02-25,8801.900390625,8840.650390625,8751.400390625,8767.25,135200,,0,0.0,8801.900390625,Signal,0.0033651580591718,0.0,0.0,106418.98558129017,100000.0
2015-02-26,8779.0,8786.0498046875,8669.4501953125,8683.849609375,217500,,0,0.0,8779.0,Signal,-0.0025422314488509,-0.0,0.0,106148.4438893906,100000.0
2015-02-27,8729.5,8856.9501953125,8717.4501953125,8844.599609375,249500,,0,0.0,8729.5,Signal,-0.0055789315954197,-0.0,0.0,105556.24898197142,100000.0
2015-03-02,8953.849609375,8972.349609375,8885.4501953125,8956.75,218100,,0,0.0,8953.849609375,Signal,0.0257596909869109,0.0,0.0,108275.34533748444,100000.0
2015-03-03,8962.849609375,9008.400390625,8925.5498046875,8996.25,177800,,0,0.0,8962.849609375,Signal,0.001064678060783,0.0,0.0,108390.62372218898,100000.0
2015-03-04,9109.150390625,9119.2001953125,8893.9501953125,8922.650390625,248400,,0,0.0,9109.150390625,Signal,0.0163825446819225,0.0,0.0,110166.3379584192,100000.0
2015-03-05,8929.400390625,8957.5498046875,8849.349609375,8937.75,160100,,0,0.0,8929.400390625,Signal,-0.0196733812685387,-0.0,0.0,107998.99358880451,100000.0
2015-03-09,8891.150390625,8891.2998046875,8740.4501953125,8756.75,155500,,0,0.0,8891.150390625,Signal,-0.0042240784847756,-0.0,0.0,107542.7973636086,100000.0
2015-03-10,8769.75,8778.0,8677.349609375,8712.0498046875,163800,,0,0.0,8769.75,Signal,-0.0135945462816768,-0.0,0.0,106080.80182758805,100000.0
2015-03-11,8728.75,8755.599609375,8682.349609375,8699.9501953125,172800,,0,0.0,8728.75,Signal,-0.0046156379681779,-0.0,0.0,105591.17125097786,100000.0
2015-03-12,8740.650390625,8787.2001953125,8732.900390625,8776.0,173900,,0,0.0,8740.650390625,Signal,0.0014228794589581,0.0,0.0,105741.4147595982,100000.0
2015-03-13,8844.0498046875,8849.75,8631.75,8647.75,179200,,0,0.0,8844.0498046875,Signal,0.0118892400710737,0.0,0.0,106998.59982513003,100000.0
2015-03-16,8656.75,8663.5498046875,8612.0,8633.150390625,163300,,0,0.0,8656.75,Signal,-0.021118534752316,-0.0,0.0,104738.94617627388,100000.0
2015-03-17,8689.099609375,8742.5498046875,8630.7998046875,8723.2998046875,177000,8669.16697265625,1,0.0,8689.099609375,Signal,0.0037964469475375,0.0,0.0,105136.58202877307,100000.0
2015-03-18,8742.900390625,8747.25,8664.0,8685.900390625,156400,8674.9759765625,1,1.0,8742.900390625,Signal,0.006251279419271,0.005251279419271,0.001,105793.82018022209,100525.12794192712
2015-03-19,8749.4501953125,8788.2001953125,8614.650390625,8634.650390625,163500,8680.1009765625,0,1.0,8749.4501953125,Signal,0.0008086807705849,0.0008086807705849,0.0,105879.37360824856,100606.42067985436
2015-03-20,8627.900390625,8627.900390625,8553.0,8570.900390625,174600,8688.971982421876,0,0.0,8627.900390625,Signal,-0.0138327553593569,-0.001,0.001,104414.7701355237,100505.81425917448
2015-03-23,8591.5498046875,8608.349609375,8540.5498046875,8550.900390625,150700,8697.94798828125,0,0.0,8591.5498046875,Signal,-0.0041536200947565,-0.0,0.0,103981.0708480994,100505.81425917448
2015-03-24,8537.0498046875,8627.75,8535.849609375,8542.9501953125,156700,8704.115,0,0.0,8537.0498046875,Signal,-0.0062839184376788,-0.0,0.0,103327.66227982743,100505.81425917448
2015-03-25,8568.900390625,8573.75,8516.5498046875,8530.7998046875,161000,8709.04099609375,0,0.0,8568.900390625,Signal,0.0037903894675888,0.0,0.0,103719.31436264348,100505.81425917448
2015-03-26,8474.9501953125,8499.4501953125,8325.349609375,8342.150390625,280100,8709.42400390625,0,0.0,8474.9501953125,Signal,-0.0109045662171601,-0.0,0.0,102588.30023117758,100505.81425917448
2015-03-27,8396.0,8413.2001953125,8269.150390625,8341.400390625,193000,8710.26400390625,0,0.0,8396.0,Signal,-0.0092561881997535,-0.0,0.0,101638.72361714496,100505.81425917448
2015-03-30,8390.9501953125,8492.2998046875,8380.75,8492.2998046875,134700,8714.55900390625,0,0.0,8390.9501953125,Signal,-0.0005419298216696,-0.0,0.0,101583.6425617804,100505.81425917448
2015-03-31,8527.599609375,8550.4501953125,8454.150390625,8491.0,167200,8714.49599609375,0,0.0,8527.599609375,Signal,0.0163448563263151,0.0,0.0,103244.01260455642,100505.81425917448
2015-04-01,8483.7001953125,8603.400390625,8464.75,8586.25,125500,8715.945,0,0.0,8483.7001953125,Signal,-0.0050883977713907,-0.0,0.0,102718.66600090996,100505.81425917448
2015-04-06,8615.7998046875,8667.5498046875,8573.75,8659.900390625,146900,8718.12900390625,0,0.0,8615.7998046875,Signal,0.0156305136292711,0.0,0.0,104324.21150981772,100505.81425917448
2015-04-07,8684.4501953125,8693.599609375,8586.849609375,8660.2998046875,148700,8717.4230078125,0,0.0,8684.4501953125,Signal,0.0080274887322522,0.0,0.0,105161.67294221387,100505.81425917448
2015-04-08,8698.9501953125,8730.5,8679.7998046875,8714.400390625,148200,8717.121015625,0,0.0,8698.9501953125,Signal,0.0017291746997811,0.0,0.0,105343.51584645222,100505.81425917448
2015-04-09,8756.2001953125,8785.5,8682.4501953125,8778.2998046875,152700,8717.45900390625,1,0.0,8756.2001953125,Signal,0.0066407777211565,0.0,0.0,106043.07871955364,100505.81425917448
2015-04-10,8774.349609375,8787.400390625,8733.599609375,8780.349609375,139000,8716.35400390625,1,1.0,8774.349609375,Signal,0.0021322738218197,0.0011322738218197,0.001,106269.19160029251,100619.61436160083
2015-04-13,8801.75,8841.650390625,8762.099609375,8834.0,121600,8714.82400390625,1,1.0,8801.75,Signal,0.0031823069039793,0.0031823069039793,0.0,106607.37278240242,100939.81685505949
2015-04-16,8757.0498046875,8760.0,8645.650390625,8706.7001953125,142900,8710.67201171875,0,1.0,8757.0498046875,Signal,-0.0050190338991704,-0.0050190338991704,0.0,106072.30676450604,100433.19649248788
2015-04-17,8698.0498046875,8699.849609375,8596.7001953125,8606.0,150400,8703.74501953125,0,0.0,8698.0498046875,Signal,-0.0066779050410484,-0.001,0.001,105363.96597244772,100332.7632959954
2015-04-20,8618.7998046875,8619.9501953125,8422.75,8448.099609375,148900,8696.52900390625,0,0.0,8618.7998046875,Signal,-0.009051713971305,-0.0,0.0,104410.24148958278,100332.7632959954
2015-04-21,8416.099609375,8469.349609375,8352.7001953125,8377.75,407800,8688.13599609375,0,0.0,8416.099609375,Signal,-0.0234588546081135,-0.0,0.0,101960.89681488065,100332.7632959954
2015-04-22,8400.400390625,8449.9501953125,8284.7001953125,8429.7001953125,171800,8681.59900390625,0,0.0,8400.400390625,Signal,-0.0018058555798209,-0.0,0.0,101776.77016044394,100332.7632959954
2015-04-23,8478.2001953125,8504.9501953125,8361.849609375,8398.2998046875,156000,8675.09099609375,0,0.0,8478.2001953125,Signal,0.0093209638683007,0.0,0.0,102725.42775774178,100332.7632959954
2015-04-24,8405.7001953125,8413.2998046875,8273.349609375,8305.25,173600,8666.9619921875,0,0.0,8405.7001953125,Signal,-0.0084918194390214,-0.0,0.0,101853.1019734268,100332.7632959954
2015-04-27,8330.5498046875,8334.4501953125,8202.349609375,8213.7998046875,171500,8658.0169921875,0,0.0,8330.5498046875,Signal,-0.0088808843514653,-0.0,0.0,100948.55635396278,100332.7632959954
2015-04-28,8215.5498046875,8308.0,8185.14990234375,8285.599609375,174600,8653.2019921875,0,0.0,8215.5498046875,Signal,-0.013745087254117,-0.0,0.0,99561.00963870042,100332.7632959954
2015-04-29,8274.7998046875,8308.2001953125,8219.2001953125,8239.75,160400,8646.68599609375,0,0.0,8274.7998046875,Signal,0.0072714574486083,0.0,0.0,100284.96328382872,100332.7632959954
2015-04-30,8224.5,8229.400390625,8144.75,8181.5,267700,8637.76798828125,0,0.0,8224.5,Signal,-0.0060191494967483,-0.0,0.0,99681.33309754744,100332.7632959954
2015-05-04,8230.0498046875,8346.0,8220.4501953125,8331.9501953125,131700,8630.17599609375,0,0.0,8230.0498046875,Signal,0.000734313120424,0.0,0.0,99754.53040830232,100332.7632959954
2015-05-05,8338.400390625,8355.650390625,8280.599609375,8324.7998046875,155500,8620.5619921875,0,0.0,8338.400390625,Signal,0.0132247644227443,0.0,0.0,101073.76057305362,100332.7632959954
2015-05-06,8316.599609375,8331.9501953125,8083.0,8097.0,209600,8606.315,0,0.0,8316.599609375,Signal,-0.0025549801994838,-0.0,0.0,100815.51911610208,100332.7632959954
2015-05-07,8077.0,8122.60009765625,7997.14990234375,8057.2998046875,161600,8590.07900390625,0,0.0,8077.0,Signal,-0.0287502807534983,-0.0,0.0,97917.04463720448,100332.7632959954
2015-05-08,8131.5,8224.9501953125,8123.4501953125,8191.5,183100,8576.0030078125,0,0.0,8131.5,Signal,0.0068070785947163,0.0,0.0,98583.57365581227,100332.7632959954
2015-05-11,8243.2001953125,8332.75,8224.650390625,8325.25,192000,8565.836015625,0,0.0,8243.2001953125,Signal,0.013796250774106,0.0,0.0,99943.65736017542,100332.7632959954
2015-05-12,8326.150390625,8326.650390625,8115.2998046875,8126.9501953125,173400,8553.276015625,0,0.0,8326.150390625,Signal,0.0101223869387814,0.0,0.0,100955.32573205212,100332.7632959954
2015-05-13,8181.5498046875,8254.9501953125,8089.7998046875,8235.4501953125,169800,8542.74302734375,0,0.0,8181.5498046875,Signal,-0.0173075160772786,-0.0,0.0,99208.0398088577,100332.7632959954
2015-05-14,8232.4501953125,8236.25,8137.2998046875,8224.2001953125,134800,8531.88203125,0,0.0,8232.4501953125,Signal,0.0062808867346553,0.0,0.0,99831.15427006432,100332.7632959954
2015-05-15,8240.2998046875,8279.2001953125,8212.2001953125,8262.349609375,129800,8523.45203125,0,0.0,8240.2998046875,Signal,0.0010130199362867,0.0,0.0,99932.28521960242,100332.7632959954
2015-05-18,8284.9501953125,8384.599609375,8271.9501953125,8373.650390625,148700,8514.033046875,0,0.0,8284.9501953125,Signal,0.0054780633873679,0.0,0.0,100479.72061247993,100332.7632959954
2015-05-19,8356.2001953125,8427.7998046875,8335.0,8365.650390625,140300,8502.2110546875,0,0.0,8356.2001953125,Signal,0.0086594548073362,0.0,0.0,101349.82021217748,100332.7632959954
2015-05-20,8392.650390625,8440.349609375,8391.4501953125,8423.25,123600,8490.7510546875,0,0.0,8392.650390625,Signal,0.0044215776689977,0.0,0.0,101797.94631398458,100332.7632959954
2015-05-21,8434.5,8446.349609375,8382.5,8421.0,143800,8480.718046875,0,0.0,8434.5,Signal,0.0050459830836702,0.0,0.0,102311.61702903733,100332.7632959954
2015-05-22,8432.5,8489.5498046875,8420.599609375,8458.9501953125,187300,8471.14205078125,0,0.0,8432.5,Signal,-0.0001775975373254,-0.0,0.0,102293.44673781317,100332.7632959954
2015-05-25,8438.150390625,8441.9501953125,8364.150390625,8370.25,121300,8463.41205078125,0,0.0,8438.150390625,Signal,0.0007295968157497,0.0,0.0,102368.07971082511,100332.7632959954
2015-05-26,8377.099609375,8378.900390625,8320.0498046875,8339.349609375,116800,8455.958046875,0,0.0,8377.099609375,Signal,-0.0071755666337359,-0.0,0.0,101633.5307336925,100332.7632959954
2015-05-27,8302.75,8342.849609375,8277.9501953125,8334.599609375,165500,8448.65103515625,0,0.0,8302.75,Signal,-0.0088158164444936,-0.0,0.0,100737.54818213847,100332.7632959954
2015-05-28,8345.7001953125,8364.5,8270.150390625,8319.0,232300,8439.51103515625,0,0.0,8345.7001953125,Signal,0.0052325321877719,0.0,0.0,101264.66064551871,100332.7632959954
2015-05-29,8327.099609375,8443.900390625,8305.7001953125,8433.650390625,363900,8435.22904296875,0,0.0,8327.099609375,Signal,-0.0021692389667795,-0.0,0.0,101044.99339768876,100332.7632959954
2015-06-01,8417.25,8467.150390625,8405.400390625,8433.400390625,122200,8431.23404296875,1,0.0,8417.25,Signal,0.0108856691487131,0.0,0.0,102144.93576494991,100332.7632959954
2015-06-02,8442.7998046875,8445.349609375,8226.0498046875,8236.4501953125,146800,8421.49705078125,0,1.0,8442.7998046875,Signal,0.0030949337934853,0.0020949337934853,0.001,102461.06757848224,100542.95379241796
